instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,cnt,peak
12929,6/27/2012,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,367,0
12930,6/27/2012,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,297,0
12931,6/27/2012,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,159,0
12932,6/28/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,54,0
12933,6/28/2012,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,25,0
12934,6/28/2012,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,13,0
12935,6/28/2012,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,7,0
12936,6/28/2012,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,11,0
12937,6/28/2012,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,47,0
12938,6/28/2012,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,193,0
12939,6/28/2012,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,508,0
12940,6/28/2012,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,617,1
12941,6/28/2012,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,351,0
12942,6/28/2012,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,184,0
12943,6/28/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,211,0
12944,6/28/2012,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,276,1
12945,6/28/2012,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,236,1
12946,6/28/2012,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,254,0
12947,6/28/2012,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,219,0
12948,6/28/2012,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,387,0
12949,6/28/2012,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,705,1
12950,6/28/2012,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,697,1
12951,6/28/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,571,0
12952,6/28/2012,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,470,0
12953,6/28/2012,3,1,6,21,0,4,1,1,0.76,0.697,0.55,398,0
12954,6/28/2012,3,1,6,22,0,4,1,1,0.76,0.697,0.52,274,0
12955,6/28/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,171,0
12956,6/29/2012,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,114,0
12957,6/29/2012,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,42,0
12958,6/29/2012,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,18,0
12959,6/29/2012,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,8,0
12960,6/29/2012,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,10,0
12961,6/29/2012,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,45,0
12962,6/29/2012,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,163,0
12963,6/29/2012,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,380,0
12964,6/29/2012,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,624,1
12965,6/29/2012,3,1,6,9,0,5,1,1,0.76,0.697,0.55,300,0
12966,6/29/2012,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,171,0
12967,6/29/2012,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,188,0
12968,6/29/2012,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,226,1
12969,6/29/2012,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,239,1
12970,6/29/2012,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,233,0
12971,6/29/2012,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,230,0
12972,6/29/2012,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,351,0
12973,6/29/2012,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,539,1
12974,6/29/2012,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,464,1
12975,6/29/2012,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,363,0
12976,6/29/2012,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,308,0
12977,6/29/2012,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,236,0
12978,6/29/2012,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,163,0
12979,6/29/2012,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,48,0
12980,6/30/2012,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,69,0
12981,6/30/2012,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,58,0
12982,6/30/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,61,0
12983,6/30/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,23,0
12984,6/30/2012,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,18,0
12985,6/30/2012,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,10,0
12986,6/30/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,42,0
12987,6/30/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,92,0
12988,6/30/2012,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,194,0
12989,6/30/2012,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,275,0
12990,6/30/2012,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,404,1
12991,6/30/2012,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,452,1
12992,6/30/2012,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,471,1
12993,6/30/2012,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,428,1
12994,6/30/2012,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,409,1
12995,6/30/2012,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,404,1
12996,6/30/2012,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,373,1
12997,6/30/2012,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,362,1
12998,6/30/2012,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,339,1
12999,6/30/2012,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,374,1
13000,6/30/2012,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,292,0
13001,6/30/2012,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,213,0
13002,6/30/2012,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,172,0
13003,6/30/2012,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,152,0
13004,7/1/2012,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,149,0
13005,7/1/2012,3,1,7,1,0,0,0,1,0.74,0.697,0.7,93,0
13006,7/1/2012,3,1,7,2,0,0,0,1,0.72,0.697,0.74,90,0
13007,7/1/2012,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,33,0
13008,7/1/2012,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,4,0
13009,7/1/2012,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,10,0
13010,7/1/2012,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,27,0
13011,7/1/2012,3,1,7,7,0,0,0,1,0.74,0.697,0.7,50,0
13012,7/1/2012,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,142,0
13013,7/1/2012,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,219,0
13014,7/1/2012,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,366,1
13015,7/1/2012,3,1,7,11,0,0,0,1,0.88,0.803,0.39,377,1
13016,7/1/2012,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,433,1
13017,7/1/2012,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,420,1
13018,7/1/2012,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,444,1
13019,7/1/2012,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,345,1
13020,7/1/2012,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,313,1
13021,7/1/2012,3,1,7,17,0,0,0,1,0.92,0.803,0.26,413,1
13022,7/1/2012,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,370,1
13023,7/1/2012,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,382,1
13024,7/1/2012,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,332,0
13025,7/1/2012,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,258,0
13026,7/1/2012,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,151,0
13027,7/1/2012,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,110,0
13028,7/2/2012,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,43,0
13029,7/2/2012,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,17,0
13030,7/2/2012,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,15,0
13031,7/2/2012,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,5,0
13032,7/2/2012,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,12,0
13033,7/2/2012,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,40,0
13034,7/2/2012,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,136,0
13035,7/2/2012,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,398,0
13036,7/2/2012,3,1,7,8,0,1,1,1,0.76,0.697,0.52,568,1
13037,7/2/2012,3,1,7,9,0,1,1,1,0.78,0.697,0.46,295,0
13038,7/2/2012,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,174,0
13039,7/2/2012,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,201,0
13040,7/2/2012,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,257,1
13041,7/2/2012,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,236,1
13042,7/2/2012,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,230,0
13043,7/2/2012,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,234,0
13044,7/2/2012,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,365,0
13045,7/2/2012,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,747,1
13046,7/2/2012,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,730,1
13047,7/2/2012,3,1,7,19,0,1,1,1,0.78,0.697,0.43,581,0
13048,7/2/2012,3,1,7,20,0,1,1,1,0.78,0.697,0.43,395,0
13049,7/2/2012,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,258,0
13050,7/2/2012,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,188,0
13051,7/2/2012,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,102,0
13052,7/3/2012,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,53,0
13053,7/3/2012,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,14,0
13054,7/3/2012,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,10,0
13055,7/3/2012,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,2,0
13056,7/3/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,6,0
13057,7/3/2012,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,35,0
13058,7/3/2012,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,154,0
13059,7/3/2012,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,483,0
13060,7/3/2012,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,646,1
13061,7/3/2012,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,272,0
13062,7/3/2012,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,209,0
13063,7/3/2012,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,217,0
13064,7/3/2012,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,272,1
13065,7/3/2012,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,283,1
13066,7/3/2012,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,310,0
13067,7/3/2012,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,401,0
13068,7/3/2012,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,527,0
13069,7/3/2012,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,722,1
13070,7/3/2012,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,627,1
13071,7/3/2012,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,497,0
13072,7/3/2012,3,1,7,20,0,2,1,3,0.76,0.697,0.55,376,0
13073,7/3/2012,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,196,0
13074,7/3/2012,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,177,0
13075,7/3/2012,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,171,0
13076,7/4/2012,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,159,0
13077,7/4/2012,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,123,0
13078,7/4/2012,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,93,0
13079,7/4/2012,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,32,0
13080,7/4/2012,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,16,0
13081,7/4/2012,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,19,0
13082,7/4/2012,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,32,0
13083,7/4/2012,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,72,0
13084,7/4/2012,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,153,0
13085,7/4/2012,3,1,7,9,1,3,0,1,0.76,0.697,0.52,293,0
13086,7/4/2012,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,447,1
13087,7/4/2012,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,485,1
13088,7/4/2012,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,494,1
13089,7/4/2012,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,499,1
13090,7/4/2012,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,547,1
13091,7/4/2012,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,454,1
13092,7/4/2012,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,389,1
13093,7/4/2012,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,414,1
13094,7/4/2012,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,430,1
13095,7/4/2012,3,1,7,19,1,3,0,1,0.86,0.803,0.47,432,1
13096,7/4/2012,3,1,7,20,1,3,0,1,0.86,0.803,0.47,551,0
13097,7/4/2012,3,1,7,21,1,3,0,1,0.84,0.803,0.53,584,0
13098,7/4/2012,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,502,0
13099,7/4/2012,3,1,7,23,1,3,0,2,0.78,0.697,0.43,183,0
13100,7/5/2012,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,88,0
13101,7/5/2012,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,30,0
13102,7/5/2012,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,18,0
13103,7/5/2012,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,7,0
13104,7/5/2012,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,7,0
13105,7/5/2012,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,29,0
13106,7/5/2012,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,133,0
13107,7/5/2012,3,1,7,7,0,4,1,1,0.76,0.697,0.55,343,0
13108,7/5/2012,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,550,1
13109,7/5/2012,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,293,0
13110,7/5/2012,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,186,0
13111,7/5/2012,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,244,0
13112,7/5/2012,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,276,1
13113,7/5/2012,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,310,1
13114,7/5/2012,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,241,0
13115,7/5/2012,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,254,0
13116,7/5/2012,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,433,0
13117,7/5/2012,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,689,1
13118,7/5/2012,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,607,1
13119,7/5/2012,3,1,7,19,0,4,1,2,0.88,0.803,0.39,503,0
13120,7/5/2012,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,321,0
13121,7/5/2012,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,323,0
13122,7/5/2012,3,1,7,22,0,4,1,1,0.82,0.803,0.59,225,0
13123,7/5/2012,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,131,0
13124,7/6/2012,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,102,0
13125,7/6/2012,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,29,0
13126,7/6/2012,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,17,0
13127,7/6/2012,3,1,7,3,0,5,1,2,0.74,0.697,0.7,7,0
13128,7/6/2012,3,1,7,4,0,5,1,1,0.74,0.697,0.66,6,0
13129,7/6/2012,3,1,7,5,0,5,1,1,0.74,0.697,0.66,35,0
13130,7/6/2012,3,1,7,6,0,5,1,1,0.74,0.697,0.66,131,0
13131,7/6/2012,3,1,7,7,0,5,1,1,0.78,0.697,0.46,353,0
13132,7/6/2012,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,585,1
13133,7/6/2012,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,304,0
13134,7/6/2012,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,210,0
13135,7/6/2012,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,233,0
13136,7/6/2012,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,331,1
13137,7/6/2012,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,293,1
13138,7/6/2012,3,1,7,14,0,5,1,1,0.9,0.803,0.31,275,0
13139,7/6/2012,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,285,0
13140,7/6/2012,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,369,0
13141,7/6/2012,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,576,1
13142,7/6/2012,3,1,7,18,0,5,1,1,0.9,0.803,0.33,560,1
13143,7/6/2012,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,418,0
13144,7/6/2012,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,336,0
13145,7/6/2012,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,300,0
13146,7/6/2012,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,288,0
13147,7/6/2012,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,164,0
13148,7/7/2012,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,150,0
13149,7/7/2012,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,71,0
13150,7/7/2012,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,58,0
13151,7/7/2012,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,31,0
13152,7/7/2012,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,16,0
13153,7/7/2012,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,14,0
13154,7/7/2012,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,31,0
13155,7/7/2012,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,71,0
13156,7/7/2012,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,152,0
13157,7/7/2012,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,256,0
13158,7/7/2012,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,325,1
13159,7/7/2012,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,367,1
13160,7/7/2012,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,342,1
13161,7/7/2012,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,360,1
13162,7/7/2012,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,308,1
13163,7/7/2012,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,306,1
13164,7/7/2012,3,1,7,16,0,6,0,1,1.0,0.8636,0.19,294,1
13165,7/7/2012,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,279,1
13166,7/7/2012,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,277,1
13167,7/7/2012,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,287,1
13168,7/7/2012,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,276,0
13169,7/7/2012,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,201,0
13170,7/7/2012,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,220,0
13171,7/7/2012,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,148,0
13172,7/8/2012,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,147,0
13173,7/8/2012,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,124,0
13174,7/8/2012,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,70,0
13175,7/8/2012,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,35,0
13176,7/8/2012,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,13,0
13177,7/8/2012,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,6,0
13178,7/8/2012,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,21,0
13179,7/8/2012,3,1,7,7,0,0,0,1,0.8,0.803,0.66,52,0
13180,7/8/2012,3,1,7,8,0,0,0,1,0.84,0.803,0.53,130,0
13181,7/8/2012,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,242,0
13182,7/8/2012,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,319,1
13183,7/8/2012,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,389,1
13184,7/8/2012,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,376,1
13185,7/8/2012,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,337,1
13186,7/8/2012,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,312,1
13187,7/8/2012,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,298,1
13188,7/8/2012,3,1,7,16,0,0,0,2,0.8,0.803,0.66,291,1
13189,7/8/2012,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,270,1
13190,7/8/2012,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,253,1
13191,7/8/2012,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,250,1
13192,7/8/2012,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,285,0
13193,7/8/2012,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,207,0
13194,7/8/2012,3,1,7,22,0,0,0,3,0.74,0.697,0.7,122,0
13195,7/8/2012,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,123,0
13196,7/9/2012,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,39,0
13197,7/9/2012,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,18,0
13198,7/9/2012,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,5,0
13199,7/9/2012,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,5,0
13200,7/9/2012,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,2,0
13201,7/9/2012,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,28,0
13202,7/9/2012,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,92,0
13203,7/9/2012,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,230,0
13204,7/9/2012,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,455,1
13205,7/9/2012,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,363,0
13206,7/9/2012,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,175,0
13207,7/9/2012,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,216,0
13208,7/9/2012,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,266,1
13209,7/9/2012,3,1,7,13,0,1,1,2,0.76,0.697,0.55,255,1
13210,7/9/2012,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,242,0
13211,7/9/2012,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,280,0
13212,7/9/2012,3,1,7,16,0,1,1,1,0.78,0.697,0.4,413,0
13213,7/9/2012,3,1,7,17,0,1,1,1,0.78,0.697,0.4,849,1
13214,7/9/2012,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,872,1
13215,7/9/2012,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,631,0
13216,7/9/2012,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,447,0
13217,7/9/2012,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,331,0
13218,7/9/2012,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,224,0
13219,7/9/2012,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,131,0
13220,7/10/2012,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,69,0
13221,7/10/2012,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,15,0
13222,7/10/2012,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,16,0
13223,7/10/2012,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,3,0
13224,7/10/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,4,0
13225,7/10/2012,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,42,0
13226,7/10/2012,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,187,0
13227,7/10/2012,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,520,0
13228,7/10/2012,3,1,7,8,0,2,1,1,0.72,0.697,0.74,649,1
13229,7/10/2012,3,1,7,9,0,2,1,1,0.74,0.697,0.66,331,0
13230,7/10/2012,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,190,0
13231,7/10/2012,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,249,0
13232,7/10/2012,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,272,1
13233,7/10/2012,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,280,1
13234,7/10/2012,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,242,0
13235,7/10/2012,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,265,0
13236,7/10/2012,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,435,0
13237,7/10/2012,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,872,1
13238,7/10/2012,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,819,1
13239,7/10/2012,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,414,0
13240,7/10/2012,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,84,0
13241,7/10/2012,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,90,0
13242,7/10/2012,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,139,0
13243,7/10/2012,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,103,0
13244,7/11/2012,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,44,0
13245,7/11/2012,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,14,0
13246,7/11/2012,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,5,0
13247,7/11/2012,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,5,0
13248,7/11/2012,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,7,0
13249,7/11/2012,3,1,7,5,0,3,1,1,0.64,0.5758,0.89,41,0
13250,7/11/2012,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,185,0
13251,7/11/2012,3,1,7,7,0,3,1,2,0.66,0.6061,0.83,497,0
13252,7/11/2012,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,674,1
13253,7/11/2012,3,1,7,9,0,3,1,2,0.7,0.6667,0.74,328,0
